   327    0.16540E-13    0.17276E-15    0.82321E-16    0.68176E-15
   328    0.16734E-13    0.17023E-15    0.81612E-16    0.69186E-15
   329    0.16933E-13    0.16769E-15    0.80925E-16    0.70081E-15
   330    0.17136E-13    0.16516E-15    0.80259E-16    0.70862E-15
   331    0.17342E-13    0.16263E-15    0.79615E-16    0.71529E-15
   332    0.17550E-13    0.16012E-15    0.78993E-16    0.72081E-15
   333    0.17761E-13    0.15762E-15    0.78394E-16    0.72520E-15
   334    0.17972E-13    0.15513E-15    0.77817E-16    0.72846E-15
   335    0.18184E-13    0.15267E-15    0.77263E-16    0.73059E-15
   336    0.18395E-13    0.15023E-15    0.76733E-16    0.73161E-15
   337    0.18605E-13    0.14781E-15    0.76225E-16    0.73152E-15
   338    0.18813E-13    0.14542E-15    0.75740E-16    0.73037E-15
   339    0.19020E-13    0.14306E-15    0.75278E-16    0.72819E-15
   340    0.19224E-13    0.14073E-15    0.74838E-16    0.72499E-15
   341    0.19425E-13    0.13843E-15    0.74419E-16    0.72081E-15
   342    0.19623E-13    0.13617E-15    0.74023E-16    0.71567E-15
   343    0.19817E-13    0.13394E-15    0.73647E-16    0.70961E-15
   344    0.20006E-13    0.13176E-15    0.73293E-16    0.70265E-15
   345    0.20191E-13    0.12962E-15    0.72959E-16    0.69482E-15
   346    0.20370E-13    0.12752E-15    0.72646E-16    0.68615E-15
   347    0.20543E-13    0.12546E-15    0.72353E-16    0.67667E-15
   348    0.20710E-13    0.12346E-15    0.72080E-16    0.66641E-15
   349    0.20870E-13    0.12150E-15    0.71827E-16    0.65538E-15
   350    0.21023E-13    0.11960E-15    0.71593E-16    0.64363E-15
   351    0.21168E-13    0.11775E-15    0.71378E-16    0.63118E-15
   352    0.21305E-13    0.11595E-15    0.71182E-16    0.61806E-15
   353    0.21433E-13    0.11422E-15    0.71005E-16    0.60430E-15
   354    0.21552E-13    0.11254E-15    0.70846E-16    0.58993E-15
   355    0.21662E-13    0.11093E-15    0.70703E-16    0.57499E-15
